Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2017-06-03,505,2:26:00 PM,Saturday,College/ Ossington,Mechanical,6,12,E/B,4176
2017-06-03,505,3:32:00 PM,Saturday,Dundas/ Golden Ave,Held By,6,12,E/B,4155
2017-06-03,511,3:55:00 PM,Saturday,Bathurst King,Mechanical,6,12,S/B,4153
2017-06-03,504,3:58:00 PM,Saturday,King & John,Investigation,25,31,E/B,4229
2017-06-03,514,4:00:00 PM,Saturday,King & John,Held By,23,35,E/B,4423
2017-06-03,512,5:45:00 PM,Saturday,Vaghan/st.clair,Mechanical,5,10,E/B,4000
2017-06-03,501,6:53:00 PM,Saturday,Queensway and Glendale,Investigation,7,14,W/B,1510
2017-06-03,501,8:02:00 PM,Saturday,Queen and University,Emergency Services,4,8,E/B,8365
2017-06-03,514,10:00:00 PM,Saturday,King and Sumach,General Delay,20,25,E/B,4411
2017-06-03,501,10:33:00 PM,Saturday,Neville Park Loop,Mechanical,4,8,W/B,7780
2017-06-04,509,2:29:00 AM,Sunday,Leslie south of Queen,Emergency Services,1,1,S/B,4417
2017-06-04,301,2:35:00 AM,Sunday,Neville Park Loop,Mechanical,10,20,W/B,8197
2017-06-04,306,4:24:00 AM,Sunday,College at Bathurst,Emergency Services,12,42,W/B,4004
2017-06-04,504,7:24:00 AM,Sunday,Dundas at Bloor,Held By,17,26,W/B,4031
2017-06-04,505,7:27:00 AM,Sunday,Dundas w stn,Held By,15,26,W/B,4189
2017-06-04,512,8:07:00 AM,Sunday,Roncy yard,Mechanical,5,10,W/B,4067
2017-06-04,512,8:18:00 AM,Sunday,Roncy yard,Mechanical,5,10,W/B,4038
2017-06-04,512,8:26:00 AM,Sunday,Roncy yard,Mechanical,5,10,W/B,4146
2017-06-04,504,8:29:00 AM,Sunday,King at Sumach,Emergency Services,13,20,E/B,4105
2017-06-04,505,8:35:00 AM,Sunday,Russll,Late Leaving Garage,11,22,W/B,4099
2017-06-04,510,8:55:00 AM,Sunday,Leslie Barns Division,Late Leaving Garage,6,13,W/B,4402
2017-06-04,506,9:02:00 AM,Sunday,Upper Gerrard and Coxwell,Mechanical,10,20,W/B,4155
2017-06-04,705,9:14:00 AM,Sunday,,Held By,36,41,E/B,4213
2017-06-04,512,9:33:00 AM,Sunday,St Clair and Vaughan,Held By,6,11,W/B,4038
2017-06-04,511,11:00:00 AM,Sunday,Exhibition Loop to Bathurst Station,General Delay,20,10,B/W,
2017-06-04,505,11:00:00 AM,Sunday,Dundas st,General Delay,20,14,W/B,
2017-06-04,506,11:18:00 AM,Sunday,College and Bay,Mechanical,5,10,W/B,4198
2017-06-04,506,12:09:00 PM,Sunday,Russell yard,Late Leaving Garage,5,10,W/B,4049
2017-06-04,506,12:28:00 PM,Sunday,Main station,Mechanical,5,10,W/B,4133
2017-06-04,504,1:00:00 PM,Sunday,Broadview Stn to Dundas West Stn,General Delay,25,20,B/W,
2017-06-04,505,2:27:00 PM,Sunday,Dundas and Sterling,Held By,12,18,W/B,4047
2017-06-04,506,2:30:00 PM,Sunday,Dundas and Sterling,Held By,14,20,E/B,4131
2017-06-04,506,3:30:00 PM,Sunday,collage/huron,Held By,63,68,E/B,4037
2017-06-04,504,4:47:00 PM,Sunday,Broadview & Danforth,Held By,8,16,E/B,4051
2017-06-04,501,7:00:00 PM,Sunday,Woodbine and Queen,Emergency Services,7,14,W/B,1406
2017-06-04,501,8:54:00 PM,Sunday,Queen St. East and Victoria St.,Investigation,5,10,E/B,8198
2017-06-04,504,9:13:00 PM,Sunday,Roncesvalles and Queen,Mechanical,10,20,S/B,4071
2017-06-04,514,10:00:00 PM,Sunday,King and Sumach,General Delay,25,20,E/B,4407
2017-06-04,504,10:51:00 PM,Sunday,Spadina and King,General Delay,30,25,E/B,4186
2017-06-04,501,11:10:00 PM,Sunday,Long Branch Loop,Mechanical,10,20,E/B,1625
2017-06-04,501,11:18:00 PM,Sunday,Queen St. West and York St.,Mechanical,5,10,E/B,7704
2017-06-04,504,11:36:00 PM,Sunday,Roncesvalles and Queen,Mechanical,19,29,S/B,4004
2017-06-05,514,12:05:00 AM,Monday,King St. West and Bathurst St.,Utilized Off Route,15,30,E/B,4428
2017-06-05,501,1:03:00 AM,Monday,Queen St. West and Yonge St.,Investigation,5,10,E/B,1688
2017-06-05,301,2:10:00 AM,Monday,Neville Park Loop,Mechanical,10,20,W/B,1510
2017-06-05,512,5:32:00 AM,Monday,Lansdowne and St Clair,Mechanical,8,11,W/B,4002
2017-06-05,506,5:34:00 AM,Monday,Roncy yard,Mechanical,11,25,W/B,4183
2017-06-05,506,5:53:00 AM,Monday,Roncy Yard,Late Leaving Garage,6,8,E/B,4108
2017-06-05,504,6:00:00 AM,Monday,Roncy Yard,Late Leaving Garage,8,14,E/B,4003
2017-06-05,501,6:05:00 AM,Monday,Wilson Garage,Mechanical,6,12,W/B,8301
2017-06-05,505,6:22:00 AM,Monday,Roncy yard,Mechanical,7,14,,4047
2017-06-05,506,7:04:00 AM,Monday,Coxwell and Upper Gerrard,Mechanical,4,8,E/B,4179
2017-06-05,506,7:22:00 AM,Monday,Roncy Yard,Late Leaving Garage,7,16,E/B,4187
2017-06-05,506,7:54:00 AM,Monday,Main station,Mechanical,4,8,W/B,4041
2017-06-05,501,8:36:00 AM,Monday,Longbranch loop,Mechanical,2,8,E/B,7750
2017-06-05,509,9:12:00 AM,Monday,QueensQuay and Reese,Mechanical,7,13,E/B,4410
2017-06-05,505,9:17:00 AM,Monday,Bay and College,Mechanical,7,14,E/B,4155
2017-06-05,504,9:53:00 AM,Monday,Roncesvalles and Queen,Mechanical,9,18,B/W,4189
2017-06-05,501,10:15:00 AM,Monday,Queen/ Ossington,Mechanical,6,12,E/B,7827
2017-06-05,512,10:25:00 AM,Monday,St Clair West station,Mechanical,1,1,W/B,4149
2017-06-05,505,10:30:00 AM,Monday,Dundas st,General Delay,18,14,W/B,
2017-06-05,505,10:42:00 AM,Monday,Dundas & Lansdown,Mechanical,7,14,W/B,4172
2017-06-05,509,11:04:00 AM,Monday,Bathurst and Fleet,Held By,10,16,W/B,4419
2017-06-05,511,11:06:00 AM,Monday,Bathurst and Fleet,Mechanical,12,18,N/B,4237
2017-06-05,502,12:11:00 PM,Monday,Bingham Loop,Mechanical,8,16,W/B,7851
2017-06-05,501,12:32:00 PM,Monday,Queen/Yonge,Mechanical,6,12,E/B,8157
2017-06-05,501,12:47:00 PM,Monday,5th and Lakeshore,Mechanical,4,8,E/B,6067
2017-06-05,510,12:55:00 PM,Monday,Spadina Loop,Investigation,14,26,S/B,4415
2017-06-05,512,1:10:00 PM,Monday,St Clair and Robina,Mechanical,5,10,E/B,4198
2017-06-05,501,1:48:00 PM,Monday,Queen & Duncan,Investigation,4,8,E/B,8323
2017-06-05,511,2:00:00 PM,Monday,Exhibition Loop to Bathurst Station,General Delay,8,8,B/W,
2017-06-05,504,3:09:00 PM,Monday,Queen and Broadview,Mechanical,6,12,W/B,4241
2017-06-05,501,3:13:00 PM,Monday,Kipling and Lakeshore,Mechanical,4,8,W/B,1820
2017-06-05,501,4:40:00 PM,Monday,3rd Str and Lakeshore,Investigation,3,6,W/B,1661
2017-06-05,501,9:03:00 PM,Monday,Queen St. West and Simcoe St.,Investigation,4,8,W/B,8323
2017-06-05,501,9:08:00 PM,Monday,Long Branch Loop,Mechanical,8,16,E/B,8177
2017-06-05,505,9:33:00 PM,Monday,Brock Ave,Mechanical,7,14,W/B,4127
2017-06-05,514,10:00:00 PM,Monday,King and Sumach,General Delay,20,15,E/B,4420
2017-06-05,504,10:23:00 PM,Monday,King and Blue Jays Way,Mechanical,6,12,E/B,4201
2017-06-06,501,5:09:00 AM,Tuesday,Mnt Dennis Garage,Mechanical,6,9,E/B,1415
2017-06-06,505,5:32:00 AM,Tuesday,Russell Yard,Late Leaving Garage,6,12,W/B,4171
2017-06-06,504,5:39:00 AM,Tuesday,Dufferin and King,Mechanical,6,12,W/B,4245
2017-06-06,505,5:51:00 AM,Tuesday,Dundas west station,Mechanical,7,13,E/B,4190
2017-06-06,501,6:03:00 AM,Tuesday,Birchmount Garage,Mechanical,6,12,W/B,7819
2017-06-06,501,6:34:00 AM,Tuesday,Eglington Garage,Mechanical,6,12,W/B,7444
2017-06-06,504,6:45:00 AM,Tuesday,Roncy Yard,Late Leaving Garage,7,8,E/B,4235
2017-06-06,501,6:47:00 AM,Tuesday,Mnt Dennis,Mechanical,6,12,W/B,1383
2017-06-06,504,6:57:00 AM,Tuesday,Roncy Yard,Late Leaving Garage,7,8,E/B,4251
2017-06-06,504,8:25:00 AM,Tuesday,King and Parliament,Mechanical,6,12,E/B,4209
2017-06-06,503,8:42:00 AM,Tuesday,Queen and connaught,Mechanical,12,24,W/B,4041
2017-06-06,501,8:47:00 AM,Tuesday,Queen/ Parliament,Mechanical,6,12,E/B,8385
2017-06-06,501,9:37:00 AM,Tuesday,Queen Connaght,Mechanical,1,7,E/B,8314
2017-06-06,506,11:02:00 AM,Tuesday,Broadview and gerrard,Investigation,64,69,E/B,4035
2017-06-06,511,11:40:00 AM,Tuesday,Bathurst at Robinson,Held By,15,21,B/W,4215
2017-06-06,505,1:31:00 PM,Tuesday,Carlton at Yonge,Investigation,36,43,E/B,4000
2017-06-06,506,1:34:00 PM,Tuesday,Yonge and college,Held By,35,40,E/B,4123
2017-06-06,504,1:35:00 PM,Tuesday,Atlantic and King to King and Shaw,General Delay,15,30,B/W,4199
2017-06-06,511,2:00:00 PM,Tuesday,Exhibition Loop to Bathurst Station,General Delay,6,6,B/W,
2017-06-06,501,2:35:00 PM,Tuesday,Queen and Scarboro,Mechanical,5,10,W/B,1344
2017-06-06,505,3:35:00 PM,Tuesday,Bay at Dundas,Investigation,48,55,W/B,4077
2017-06-06,504,3:39:00 PM,Tuesday,King and Wilson Park,Investigation,47,94,B/W,4020
2017-06-06,501,4:18:00 PM,Tuesday,Lakeshore and Kipling,Investigation,1,1,W/B,7805
2017-06-06,506,7:00:00 PM,Tuesday,H.Park,Mechanical,6,12,E/B,4002
2017-06-06,510,7:55:00 PM,Tuesday,Queens Quay Loop,Mechanical,8,15,N/B,4433
2017-06-06,514,10:00:00 PM,Tuesday,King and Sumach,General Delay,20,15,E/B,4403
2017-06-06,501,10:03:00 PM,Tuesday,The Queensway and King St. West,Mechanical,4,8,E/B,8357
2017-06-06,505,11:02:00 PM,Tuesday,Broadview Stn,Investigation,17,22,W/B,4101
2017-06-06,506,11:30:00 PM,Tuesday,Bay & College,Mechanical,8,16,WB,4049
2017-06-07,506,12:10:00 AM,Wednesday,Main Station,Mechanical,9,18,WB,4096
2017-06-07,504,1:31:00 AM,Wednesday,Broadview Station,Investigation,12,21,N/B,4117
2017-06-07,512,2:22:00 AM,Wednesday,Gunn's Loop,Mechanical,6,12,E/B,4185
2017-06-07,301,5:08:00 AM,Wednesday,Queen/ Church,Emergency Services,15,30,W/B,1626
2017-06-07,511,5:13:00 AM,Wednesday,Russell Yard,Mechanical,9,15,W/B,4200
2017-06-07,501,5:18:00 AM,Wednesday,Birchmount Garage,Mechanical,6,12,W/B,7819
2017-06-07,501,5:21:00 AM,Wednesday,Wilson Garage,Mechanical,6,12,W/B,8353
2017-06-07,512,5:36:00 AM,Wednesday,Roncy Yard,Late Leaving Garage,25,4,N/B,4050
2017-06-07,504,6:38:00 AM,Wednesday,Roncy yard,Mechanical,0,0,B/W,0
2017-06-07,511,6:45:00 AM,Wednesday,Bathurst and Fleet,Mechanical,5,10,W/B,4237
2017-06-07,501,6:52:00 AM,Wednesday,Neville Loop,Mechanical,6,12,W/B,7821
2017-06-07,506,7:03:00 AM,Wednesday,Dufferin and college,Held By,15,20,B/W,4048
2017-06-07,512,7:27:00 AM,Wednesday,Spadina and St Clair.3,Mechanical,18,21,W/B,4164
2017-06-07,506,8:02:00 AM,Wednesday,Dufferin and College,Held By,28,33,B/W,4103
2017-06-07,502,9:10:00 AM,Wednesday,Bingham Loop,Mechanical,8,16,W/B,7719
2017-06-07,502,9:26:00 AM,Wednesday,Birchmount and Patterson,Mechanical,8,16,W/B,7771
2017-06-07,501,9:27:00 AM,Wednesday,Queen/ Logan,Mechanical,6,12,W/B,1613
2017-06-07,511,9:30:00 AM,Wednesday,Bathurst and Fleet to Bathurst and Queen,General Delay,10,20,N/B,4241
2017-06-07,510,9:32:00 AM,Wednesday,Spadina at King,Investigation,31,37,S/B,4431
2017-06-07,510,10:03:00 AM,Wednesday,Spadina at Harbord,Mechanical,0,0,S/B,4409
2017-06-07,501,10:06:00 AM,Wednesday,Neville Loop,Mechanical,6,12,W/B,1668
2017-06-07,511,10:22:00 AM,Wednesday,Bathurst and Fleet,General Delay,10,20,N/B,4235
2017-06-07,501,10:26:00 AM,Wednesday,Queen Leslie,Mechanical,6,12,E/B,8327
2017-06-07,501,10:59:00 AM,Wednesday,Parklawn loop,Mechanical,1,1,E/B,8368
2017-06-07,505,11:00:00 AM,Wednesday,Dundas West station,Mechanical,7,14,E/B,4057
2017-06-07,510,11:03:00 AM,Wednesday,Spadina station,Mechanical,10,14,N/B,4432
2017-06-07,514,11:09:00 AM,Wednesday,Dufferin loop,Held By,18,26,W/B,4418
2017-06-07,501,11:11:00 AM,Wednesday,Queen/ Claremount,Mechanical,1,1,E/B,7578
2017-06-07,505,11:17:00 AM,Wednesday,Dundas at Bathurst,Mechanical,7,14,W/B,4078
2017-06-07,501,12:35:00 PM,Wednesday,Neville Park Loop,Mechanical,7,14,W/B,8349
2017-06-07,705,1:20:00 PM,Wednesday,Russell Yard,Investigation,0,0,W/B,7513
2017-06-07,705,1:20:00 PM,Wednesday,Connaught and Queen,Investigation,1,1,W/B,7513
2017-06-07,512,2:38:00 PM,Wednesday,Dundas and Bathurst,Mechanical,5,10,E/B,4157
2017-06-07,514,2:54:00 PM,Wednesday,King & Jarvis,Mechanical,12,24,W/B,4418
2017-06-07,504,3:32:00 PM,Wednesday,Roncy & Queen,Mechanical,5,10,E/B,4201
2017-06-07,504,3:50:00 PM,Wednesday,Roncy & Queen,Mechanical,5,10,E/B,4094
2017-06-07,502,4:10:00 PM,Wednesday,Bingham Loop,Mechanical,7,14,W/B,8157
2017-06-07,505,4:35:00 PM,Wednesday,"Dundas, East of Spadina",Investigation,40,47,E/B,4170
2017-06-07,504,4:35:00 PM,Wednesday,King & Church,Investigation,5,10,E/B,4135
2017-06-07,504,4:40:00 PM,Wednesday,Roncy & King,Mechanical,5,10,E/B,4209
2017-06-07,510,4:49:00 PM,Wednesday,Spadina near Nassau,Investigation,15,19,S/B,4415
2017-06-07,512,5:25:00 PM,Wednesday,St Clai W and Bathurst,Held By,17,22,W/B,
2017-06-07,501,5:46:00 PM,Wednesday,Pape and Queen,Investigation,7,14,E/B,8371
2017-06-07,501,6:56:00 PM,Wednesday,Jarvis and Queen,Investigation,7,14,W/B,1001
2017-06-07,504,7:20:00 PM,Wednesday,King & Yonge,Held By,30,35,W/B,4052
2017-06-07,511,7:24:00 PM,Wednesday,Bathurst at Fort York,Investigation,18,24,S/B,4178
2017-06-07,514,7:29:00 PM,Wednesday,King & Yonge,Held By,21,36,W/B,4411
2017-06-07,501,7:42:00 PM,Wednesday,Windemere and Lakeshore,Investigation,7,14,W/B,8311
2017-06-07,514,10:04:00 PM,Wednesday,King and Sumach,General Delay,25,20,E/B,4411
2017-06-07,501,11:49:00 PM,Wednesday,Park Lawn Rd. and The Queensway,Mechanical,5,10,E/B,1808
2017-06-07,501,11:54:00 PM,Wednesday,Queen St. West and Yonge St.,Mechanical,5,10,E/B,7518
2017-06-08,301,3:25:00 AM,Thursday,Queen St. East and Waverley Rd.,Emergency Services,10,40,W/B,8105
2017-06-08,512,4:56:00 AM,Thursday,Landsdown and St. Clair,Mechanical,11,1,W/B,4169
2017-06-08,504,6:46:00 AM,Thursday,Roncy Yard,Mechanical,187,4,E/B,
2017-06-08,504,6:54:00 AM,Thursday,Roncy yard,Mechanical,180,4,E/B,
2017-06-08,504,6:57:00 AM,Thursday,Roncy Yard,Mechanical,187,4,E/B,
2017-06-08,504,7:02:00 AM,Thursday,Roncy yard,Mechanical,0,0,B/W,0
2017-06-08,504,7:04:00 AM,Thursday,Roncy yard,Mechanical,0,0,B/W,0
2017-06-08,504,7:07:00 AM,Thursday,Roncy yard,Mechanical,0,0,B/W,0
2017-06-08,504,7:18:00 AM,Thursday,Roncy Yard,Late Leaving Garage,8,4,E/B,4242
2017-06-08,503,9:02:00 AM,Thursday,Kingston road and bingham loop,Held By,13,25,E/B,4134
2017-06-08,511,9:17:00 AM,Thursday,Bahturt and Fleet to Bathurst and Richmond NB,General Delay,10,20,N/B,4235
2017-06-08,504,10:08:00 AM,Thursday,King and shaw,General Delay,25,15,E/B,4212
2017-06-08,510,11:10:00 AM,Thursday,Spadinan at College,Mechanical,11,15,S/B,4422
2017-06-08,504,11:54:00 AM,Thursday,King and spadina,Mechanical,8,16,E/B,4024
2017-06-08,505,2:16:00 PM,Thursday,Church and Carlton,Investigation,30,37,W/B,4090
2017-06-08,506,2:17:00 PM,Thursday,Carlton and Church,Held By,0,0,EB,4090
2017-06-08,509,2:22:00 PM,Thursday,Lakeshore and Leslie,Held By,6,11,W/B,4423
2017-06-08,514,2:28:00 PM,Thursday,Lakeshore and Leslie,Held By,10,18,W/B,4407
2017-06-08,502,2:31:00 PM,Thursday,Queen and St Patrick,Investigation,10,20,E/B,7717
2017-06-08,514,2:43:00 PM,Thursday,Lakeshore and Leslie,Held By,8,17,W/B,4404
2017-06-08,514,2:59:00 PM,Thursday,Lakeshore and Leslie,Held By,7,15,W/B,4428
2017-06-08,506,2:59:00 PM,Thursday,Gerrard @ Parliament,Emergency Services,6,12,EB,4100
2017-06-08,514,3:18:00 PM,Thursday,Lakeshore and Leslie,Held By,11,24,W/B,4402
2017-06-08,512,3:29:00 PM,Thursday,Gunns Loop,Mechanical,6,12,E/B,4009
2017-06-08,505,3:37:00 PM,Thursday,McCaul,Mechanical,7,14,S/B,4121
2017-06-08,504,4:35:00 PM,Thursday,Roncy & King,Mechanical,5,10,E/B,4212
2017-06-08,505,5:47:00 PM,Thursday,Broadview Stn,Mechanical,7,14,W/B,4130
2017-06-08,512,5:50:00 PM,Thursday,Keel and St Clair W.,Mechanical,31,41,EB,4104
2017-06-08,512,5:50:00 PM,Thursday,Keel & St Clair W,Mechanical,31,41,E/B,4142
2017-06-08,514,5:56:00 PM,Thursday,King & Strachan,Utilized Off Route,39,48,E/B,4407
2017-06-08,504,5:56:00 PM,Thursday,King & Strachan,Mechanical,39,44,E/B,4176
2017-06-08,505,6:05:00 PM,Thursday,DWS,Mechanical,7,14,E/B,4021
2017-06-08,505,6:26:00 PM,Thursday,Spadina,General Delay,23,30,W/B,4038
2017-06-08,501,7:44:00 PM,Thursday,Dovercourt and Queen,Investigation,7,14,E/B,8340
2017-06-08,505,8:29:00 PM,Thursday,Sumach,Investigation,31,39,,4183
2017-06-08,501,8:42:00 PM,Thursday,Neville Park Loop,Mechanical,4,8,W/B,7945
2017-06-08,501,9:45:00 PM,Thursday,Queen St. East and Kingston Rd,Mechanical,4,8,E/B,1057
2017-06-08,506,10:00:00 PM,Thursday,Gerrard and DeGrassi,Investigation,9,18,E/B,4071
2017-06-09,501,12:10:00 AM,Friday,Neville Park Loop,Mechanical,5,10,W/B,1524
2017-06-09,501,12:23:00 AM,Friday,Queen St. East and Victoria St.,Mechanical,5,10,E/B,1808
2017-06-09,501,4:49:00 AM,Friday,Wilson Garage,Late Leaving Garage,3,6,W/B,8190
2017-06-09,504,5:12:00 AM,Friday,Russell Yard,Mechanical,4,8,W/B,
2017-06-09,512,5:16:00 AM,Friday,Roncy Yard,Late Leaving Garage,6,10,N/B,4161
2017-06-09,506,5:22:00 AM,Friday,Roncy Yard,Late Leaving Garage,270,4,E/B,
2017-06-09,504,5:29:00 AM,Friday,Roncy Yard,Late Leaving Garage,33,20,E/B,4180
2017-06-09,512,5:54:00 AM,Friday,Roncy Yard,Late Leaving Garage,10,6,N/B,4053
2017-06-09,505,6:11:00 AM,Friday,Roncy Yard,Late Leaving Garage,18,13,N/B,4077
2017-06-09,501,6:12:00 AM,Friday,Birchmount Garage,Late Leaving Garage,3,6,W/B,8161
2017-06-09,504,6:43:00 AM,Friday,Roncy yard,Mechanical,0,0,B/W,0
2017-06-09,504,6:43:00 AM,Friday,Roncevilles yard,Mechanical,0,0,B/W,0
2017-06-09,501,6:46:00 AM,Friday,Mt Dennis Garage,Late Leaving Garage,3,6,W/B,1566
2017-06-09,504,6:54:00 AM,Friday,Roncy Yard,Late Leaving Garage,187,4,E/B,
2017-06-09,504,6:58:00 AM,Friday,Roncy Yard,Mechanical,0,0,B/W,0
2017-06-09,504,6:58:00 AM,Friday,Roncy Yard,Late Leaving Garage,187,4,E/B,
2017-06-09,504,7:10:00 AM,Friday,Roncy Yard,Late Leaving Garage,187,4,E/B,
2017-06-09,501,8:05:00 AM,Friday,Queensway and Colbourn lodge,Mechanical,3,6,W/B,8127
2017-06-09,506,8:22:00 AM,Friday,Brock and college,Investigation,5,10,E/B,4198
2017-06-09,509,9:08:00 AM,Friday,Fleet and bathurst,General Delay,18,24,E/B,4437
2017-06-09,501,9:45:00 AM,Friday,Queen and Spadina,Investigation,3,6,W/B,8379
2017-06-09,504,10:44:00 AM,Friday,Roncevalles and Garden,Investigation,25,30,W/B,4064
2017-06-09,509,11:24:00 AM,Friday,Bathurst and fleet,Investigation,12,17,E/B,4417
2017-06-09,511,11:26:00 AM,Friday,Fleet at Bathurst,Held By,12,18,N/B,4204
2017-06-09,505,11:56:00 AM,Friday,Broadview at Gerrard,Mechanical,6,13,W/B,4100
2017-06-09,501,1:03:00 PM,Friday,Bathurst and Queen,Investigation,7,14,E/B,8133
2017-06-09,504,1:08:00 PM,Friday,King & John,Mechanical,26,31,W/B,4119
2017-06-09,514,1:15:00 PM,Friday,King & John,Held By,19,28,W/B,4414
2017-06-09,501,1:20:00 PM,Friday,O'Hara and Queen,Investigation,7,14,W/B,7584
2017-06-09,501,1:45:00 PM,Friday,Empire and Queen,Mechanical,7,14,E/B,1821
2017-06-09,511,2:00:00 PM,Friday,Exhibition Loop to Bathurst Station,General Delay,6,6,B/W,
2017-06-09,504,2:06:00 PM,Friday,King & University,Mechanical,5,10,E/B,4125
2017-06-09,501,4:01:00 PM,Friday,Jarvis and Queen,Investigation,7,14,E/B,8117
2017-06-09,511,4:06:00 PM,Friday,Wellington and Batjurst,Held By,10,15,SB,4046
2017-06-09,506,4:11:00 PM,Friday,,Mechanical,9,15,WB,4089
2017-06-09,506,5:45:00 PM,Friday,collage/osiington,Investigation,5,10,E/B,4040
2017-06-09,505,6:12:00 PM,Friday,Yonge and Carlton,Investigation,6,12,eb,4133
2017-06-09,504,9:04:00 PM,Friday,King and Church,Mechanical,5,10,W/B,4059
2017-06-09,506,9:05:00 PM,Friday,howard park/roncy,Mechanical,8,16,W/B,4027
2017-06-09,501,9:08:00 PM,Friday,Lakeshore @ 12th Street,Mechanical,4,8,W/B,8200
2017-06-09,501,9:15:00 PM,Friday,Lakeshore @ Parklawn,Mechanical,4,8,E/B,1566
2017-06-09,501,9:18:00 PM,Friday,Queen @ Broadview,Held By,19,23,E/B,1801
